particle_count,workgroup_size,frame,dispatch_ns
32768,256,0,4760
32768,256,1,3760
32768,256,2,3160
32768,256,3,3320
32768,256,4,3240
32768,256,5,3120
32768,256,6,3080
32768,256,7,3080
32768,256,8,3040
32768,256,9,3200
32768,256,10,3120
32768,256,11,3120
32768,256,12,3080
32768,256,13,3120
32768,256,14,3280
32768,256,15,3160
32768,256,16,3120
32768,256,17,3120
32768,256,18,3120
32768,256,19,3120
32768,256,20,3080
32768,256,21,3120
32768,256,22,3120
32768,256,23,3120
32768,256,24,3160
32768,256,25,3120
32768,256,26,3160
32768,256,27,3120
32768,256,28,3120
32768,256,29,3120
32768,256,30,3120
32768,256,31,3200
32768,256,32,3120
32768,256,33,3400
32768,256,34,3240
32768,256,35,3120
32768,256,36,3120
32768,256,37,3160
32768,256,38,3120
32768,256,39,3080
32768,256,40,3120
32768,256,41,3160
32768,256,42,3080
32768,256,43,3120
32768,256,44,3160
32768,256,45,3160
32768,256,46,3120
32768,256,47,3120
32768,256,48,3160
32768,256,49,3120
32768,256,50,3240
32768,256,51,3120
32768,256,52,3080
32768,256,53,3160
32768,256,54,3160
32768,256,55,3120
32768,256,56,3120
32768,256,57,3120
32768,256,58,3120
32768,256,59,3120
32768,256,60,3120
32768,256,61,3080
32768,256,62,3400
32768,256,63,3240
32768,256,64,3120
32768,256,65,3080
32768,256,66,3160
32768,256,67,3160
32768,256,68,3080
32768,256,69,3120
32768,256,70,3120
32768,256,71,3120
32768,256,72,3120
32768,256,73,3120
32768,256,74,3240
32768,256,75,3120
32768,256,76,3120
32768,256,77,3160
32768,256,78,3080
32768,256,79,3160
32768,256,80,3080
32768,256,81,3080
32768,256,82,3160
32768,256,83,3200
32768,256,84,3120
32768,256,85,3160
32768,256,86,3120
32768,256,87,3160
32768,256,88,3160
32768,256,89,3120
32768,256,90,3120
32768,256,91,3160
32768,256,92,3280
32768,256,93,3360
32768,256,94,3080
32768,256,95,3040
32768,256,96,3120
32768,256,97,3080
32768,256,98,3080
32768,256,99,3160
32768,256,100,3400
32768,256,101,3080
32768,256,102,3160
32768,256,103,3240
32768,256,104,3080
32768,256,105,3200
32768,256,106,3240
32768,256,107,3160
32768,256,108,3120
32768,256,109,3080
32768,256,110,3160
32768,256,111,3160
32768,256,112,3280
32768,256,113,3160
32768,256,114,3160
32768,256,115,3160
32768,256,116,3080
32768,256,117,3120
32768,256,118,3120
32768,256,119,3120
32768,256,120,3200
32768,256,121,3120
32768,256,122,3400
32768,256,123,3440
32768,256,124,3120
32768,256,125,3200
32768,256,126,3080
32768,256,127,3120
32768,256,128,3120
32768,256,129,3120
32768,256,130,3080
32768,256,131,3160
32768,256,132,3120
32768,256,133,3080
32768,256,134,3520
32768,256,135,3160
32768,256,136,3120
32768,256,137,3120
32768,256,138,3080
32768,256,139,3160
32768,256,140,3120
32768,256,141,3400
32768,256,142,3120
32768,256,143,3160
32768,256,144,3120
32768,256,145,3080
32768,256,146,3120
32768,256,147,3120
32768,256,148,3320
32768,256,149,3120
32768,256,150,3120
32768,256,151,3120
32768,256,152,3240
32768,256,153,3680
32768,256,154,3120
32768,256,155,3080
32768,256,156,3320
32768,256,157,3160
32768,256,158,3160
32768,256,159,3120
32768,256,160,3240
32768,256,161,3120
32768,256,162,3120
32768,256,163,3120
32768,256,164,3120
32768,256,165,3120
32768,256,166,3160
32768,256,167,3240
32768,256,168,3120
32768,256,169,3160
32768,256,170,3120
32768,256,171,3080
32768,256,172,3080
32768,256,173,3320
32768,256,174,3080
32768,256,175,3120
32768,256,176,3080
32768,256,177,3080
32768,256,178,3120
32768,256,179,3720
32768,256,180,3440
32768,256,181,3080
32768,256,182,3080
32768,256,183,3160
32768,256,184,3120
32768,256,185,3360
32768,256,186,3320
32768,256,187,3120
32768,256,188,3080
32768,256,189,3120
32768,256,190,3160
32768,256,191,3120
32768,256,192,3080
32768,256,193,3120
32768,256,194,3120
32768,256,195,3280
32768,256,196,3120
32768,256,197,3120
32768,256,198,3160
32768,256,199,3120
32768,256,200,3120
32768,256,201,3160
32768,256,202,3120
32768,256,203,3160
32768,256,204,3160
32768,256,205,3160
32768,256,206,3160
32768,256,207,3120
32768,256,208,3320
32768,256,209,3400
32768,256,210,3080
32768,256,211,3120
32768,256,212,3120
32768,256,213,3360
32768,256,214,3320
32768,256,215,3200
32768,256,216,3080
32768,256,217,3080
32768,256,218,3160
32768,256,219,3360
32768,256,220,3160
32768,256,221,3120
32768,256,222,3120
32768,256,223,3120
32768,256,224,3120
32768,256,225,3120
32768,256,226,3120
32768,256,227,3160
32768,256,228,3160
32768,256,229,3120
32768,256,230,3200
32768,256,231,3120
32768,256,232,3120
32768,256,233,3280
32768,256,234,3160
32768,256,235,3480
32768,256,236,3160
32768,256,237,3120
32768,256,238,3240
32768,256,239,3240
32768,256,240,3120
32768,256,241,3120
32768,256,242,3160
32768,256,243,3440
32768,256,244,3160
32768,256,245,3120
32768,256,246,3160
32768,256,247,3080
32768,256,248,3080
32768,256,249,3120
32768,256,250,3160
32768,256,251,3160
32768,256,252,3080
32768,256,253,3120
32768,256,254,3080
32768,256,255,3120
32768,256,256,3120
32768,256,257,3320
32768,256,258,3120
32768,256,259,3160
32768,256,260,3120
32768,256,261,3120
32768,256,262,3120
32768,256,263,3120
32768,256,264,3400
32768,256,265,3360
32768,256,266,3120
32768,256,267,3080
32768,256,268,3040
32768,256,269,3120
32768,256,270,3160
32768,256,271,3200
32768,256,272,3160
32768,256,273,3120
32768,256,274,3120
32768,256,275,3160
32768,256,276,3160
32768,256,277,3120
32768,256,278,3160
32768,256,279,3200
32768,256,280,3080
32768,256,281,3080
32768,256,282,3400
32768,256,283,3080
32768,256,284,3080
32768,256,285,3120
32768,256,286,3080
32768,256,287,3160
32768,256,288,3120
32768,256,289,3160
32768,256,290,3360
32768,256,291,3360
32768,256,292,3120
32768,256,293,3120
32768,256,294,3080
32768,256,295,3080
32768,256,296,3120
32768,256,297,3120
32768,256,298,3160
32768,256,299,3120
32768,256,300,3120
32768,256,301,3120
32768,256,302,3160
32768,256,303,3080
32768,256,304,3080
32768,256,305,3080
32768,256,306,3160
32768,256,307,3120
32768,256,308,3200
32768,256,309,3160
32768,256,310,3160
32768,256,311,3120
32768,256,312,3040
32768,256,313,3120
32768,256,314,3080
32768,256,315,3120
32768,256,316,3120
32768,256,317,3160
32768,256,318,3080
32768,256,319,3120
