particle_count,workgroup_size,frame,dispatch_ns
65536,1024,0,5560
65536,1024,1,4840
65536,1024,2,4480
65536,1024,3,4480
65536,1024,4,4160
65536,1024,5,4200
65536,1024,6,4200
65536,1024,7,4160
65536,1024,8,4200
65536,1024,9,4200
65536,1024,10,4240
65536,1024,11,4240
65536,1024,12,4200
65536,1024,13,4160
65536,1024,14,4200
65536,1024,15,4160
65536,1024,16,4160
65536,1024,17,4160
65536,1024,18,4240
65536,1024,19,4400
65536,1024,20,4400
65536,1024,21,4600
65536,1024,22,4600
65536,1024,23,4400
65536,1024,24,4400
65536,1024,25,4360
65536,1024,26,4320
65536,1024,27,4400
65536,1024,28,4360
65536,1024,29,4360
65536,1024,30,4360
65536,1024,31,4320
65536,1024,32,4360
65536,1024,33,4600
65536,1024,34,4480
65536,1024,35,4360
65536,1024,36,4360
65536,1024,37,5000
65536,1024,38,4480
65536,1024,39,4400
65536,1024,40,4360
65536,1024,41,4280
65536,1024,42,4360
65536,1024,43,4360
65536,1024,44,4400
65536,1024,45,4320
65536,1024,46,4360
65536,1024,47,4320
65536,1024,48,4360
65536,1024,49,4320
65536,1024,50,4360
65536,1024,51,4360
65536,1024,52,4320
65536,1024,53,4280
65536,1024,54,4360
65536,1024,55,4360
65536,1024,56,4400
65536,1024,57,4360
65536,1024,58,4200
65536,1024,59,4120
65536,1024,60,4120
65536,1024,61,4400
65536,1024,62,4120
65536,1024,63,4160
65536,1024,64,4160
65536,1024,65,4160
65536,1024,66,4160
65536,1024,67,4160
65536,1024,68,4200
65536,1024,69,4200
65536,1024,70,4160
65536,1024,71,4160
65536,1024,72,4160
65536,1024,73,4120
65536,1024,74,4280
65536,1024,75,4080
65536,1024,76,4040
65536,1024,77,4040
65536,1024,78,4040
65536,1024,79,4040
65536,1024,80,4000
65536,1024,81,4080
65536,1024,82,4080
65536,1024,83,4080
65536,1024,84,4000
65536,1024,85,4080
65536,1024,86,4040
65536,1024,87,4280
65536,1024,88,4040
65536,1024,89,4040
65536,1024,90,4080
65536,1024,91,4040
65536,1024,92,4360
65536,1024,93,4320
65536,1024,94,4200
65536,1024,95,4120
65536,1024,96,4160
65536,1024,97,4240
65536,1024,98,4160
65536,1024,99,4120
65536,1024,100,4200
65536,1024,101,4160
65536,1024,102,4160
65536,1024,103,4120
65536,1024,104,4160
65536,1024,105,4160
65536,1024,106,4120
65536,1024,107,4120
65536,1024,108,4120
65536,1024,109,4080
65536,1024,110,4120
65536,1024,111,4080
65536,1024,112,4520
65536,1024,113,4320
65536,1024,114,4000
65536,1024,115,4000
65536,1024,116,4040
65536,1024,117,4040
65536,1024,118,4040
65536,1024,119,4040
65536,1024,120,4040
65536,1024,121,4000
65536,1024,122,4080
65536,1024,123,4080
65536,1024,124,4040
65536,1024,125,4000
65536,1024,126,4040
65536,1024,127,4000
65536,1024,128,4440
65536,1024,129,4520
65536,1024,130,3840
65536,1024,131,3840
65536,1024,132,3880
65536,1024,133,3840
65536,1024,134,3840
65536,1024,135,3880
65536,1024,136,4200
65536,1024,137,3920
65536,1024,138,3960
65536,1024,139,3960
65536,1024,140,3960
65536,1024,141,4000
65536,1024,142,3960
65536,1024,143,4080
65536,1024,144,3960
65536,1024,145,4120
65536,1024,146,3960
65536,1024,147,3960
65536,1024,148,3960
65536,1024,149,3960
65536,1024,150,4440
65536,1024,151,4120
65536,1024,152,3880
65536,1024,153,4000
65536,1024,154,3960
65536,1024,155,3960
65536,1024,156,4320
65536,1024,157,4000
65536,1024,158,3960
65536,1024,159,4000
65536,1024,160,4000
65536,1024,161,4040
65536,1024,162,4040
65536,1024,163,3960
65536,1024,164,4160
65536,1024,165,4120
65536,1024,166,4120
65536,1024,167,4200
65536,1024,168,4160
65536,1024,169,4120
65536,1024,170,4360
65536,1024,171,4320
65536,1024,172,4040
65536,1024,173,4080
65536,1024,174,4040
65536,1024,175,4240
65536,1024,176,4200
65536,1024,177,4200
65536,1024,178,4240
65536,1024,179,4200
65536,1024,180,4200
65536,1024,181,4200
65536,1024,182,4120
65536,1024,183,4200
65536,1024,184,4160
65536,1024,185,4080
65536,1024,186,4080
65536,1024,187,4080
65536,1024,188,4120
65536,1024,189,4040
65536,1024,190,4360
65536,1024,191,4080
65536,1024,192,3800
65536,1024,193,3840
65536,1024,194,3800
65536,1024,195,3840
65536,1024,196,3880
65536,1024,197,3840
65536,1024,198,3920
65536,1024,199,3800
65536,1024,200,3800
65536,1024,201,3840
65536,1024,202,3800
65536,1024,203,3800
65536,1024,204,3800
65536,1024,205,3800
65536,1024,206,3800
65536,1024,207,3760
65536,1024,208,4240
65536,1024,209,3760
65536,1024,210,3760
65536,1024,211,4080
65536,1024,212,3880
65536,1024,213,3720
65536,1024,214,3760
65536,1024,215,3760
65536,1024,216,3760
65536,1024,217,3880
65536,1024,218,3760
65536,1024,219,3760
65536,1024,220,3800
65536,1024,221,3760
65536,1024,222,3760
65536,1024,223,3800
65536,1024,224,3840
65536,1024,225,3760
65536,1024,226,3800
65536,1024,227,3840
65536,1024,228,3840
65536,1024,229,3800
65536,1024,230,3920
65536,1024,231,3760
65536,1024,232,3920
65536,1024,233,3760
65536,1024,234,3600
65536,1024,235,3600
65536,1024,236,3600
65536,1024,237,3600
65536,1024,238,3600
65536,1024,239,3600
65536,1024,240,3680
65536,1024,241,3600
65536,1024,242,3600
65536,1024,243,3640
65536,1024,244,3640
65536,1024,245,3600
65536,1024,246,3600
65536,1024,247,3600
65536,1024,248,3640
65536,1024,249,3640
65536,1024,250,3640
65536,1024,251,3560
65536,1024,252,3640
65536,1024,253,3800
65536,1024,254,4320
65536,1024,255,4600
65536,1024,256,3960
65536,1024,257,3880
65536,1024,258,3960
65536,1024,259,3920
65536,1024,260,4120
65536,1024,261,4120
65536,1024,262,4080
65536,1024,263,4200
65536,1024,264,4400
65536,1024,265,4200
65536,1024,266,4160
65536,1024,267,4200
65536,1024,268,4200
65536,1024,269,4160
65536,1024,270,4200
65536,1024,271,4200
65536,1024,272,4240
65536,1024,273,4160
65536,1024,274,4040
65536,1024,275,3800
65536,1024,276,3880
65536,1024,277,3960
65536,1024,278,3960
65536,1024,279,3960
65536,1024,280,4040
65536,1024,281,4080
65536,1024,282,4080
65536,1024,283,4160
65536,1024,284,4120
65536,1024,285,4120
65536,1024,286,4080
65536,1024,287,4040
65536,1024,288,4080
65536,1024,289,4080
65536,1024,290,4080
65536,1024,291,4640
65536,1024,292,4360
65536,1024,293,4280
65536,1024,294,4360
65536,1024,295,4240
65536,1024,296,4200
65536,1024,297,4360
65536,1024,298,4400
65536,1024,299,4400
65536,1024,300,4400
65536,1024,301,4440
65536,1024,302,4360
65536,1024,303,4320
65536,1024,304,4320
65536,1024,305,4320
65536,1024,306,4280
65536,1024,307,4440
65536,1024,308,4360
65536,1024,309,4400
65536,1024,310,4240
65536,1024,311,4120
65536,1024,312,4120
65536,1024,313,4120
65536,1024,314,4480
65536,1024,315,4160
65536,1024,316,4240
65536,1024,317,4200
65536,1024,318,4280
65536,1024,319,4160
65536,1024,320,4200
65536,1024,321,4120
65536,1024,322,4200
65536,1024,323,4160
65536,1024,324,4160
65536,1024,325,4160
65536,1024,326,4120
65536,1024,327,4200
65536,1024,328,4200
65536,1024,329,4200
65536,1024,330,4600
65536,1024,331,4640
65536,1024,332,4320
65536,1024,333,4520
65536,1024,334,4320
65536,1024,335,4400
65536,1024,336,4400
65536,1024,337,4360
65536,1024,338,4400
65536,1024,339,4400
65536,1024,340,4360
65536,1024,341,4360
65536,1024,342,4360
65536,1024,343,4360
65536,1024,344,4400
65536,1024,345,4320
65536,1024,346,4160
65536,1024,347,4160
65536,1024,348,4160
65536,1024,349,4160
65536,1024,350,4080
65536,1024,351,4280
65536,1024,352,4160
65536,1024,353,4200
65536,1024,354,4160
65536,1024,355,4160
65536,1024,356,4120
65536,1024,357,4160
65536,1024,358,4160
65536,1024,359,4360
65536,1024,360,4160
65536,1024,361,4200
65536,1024,362,4160
65536,1024,363,4160
65536,1024,364,4520
65536,1024,365,4720
65536,1024,366,4200
65536,1024,367,4160
65536,1024,368,4160
65536,1024,369,4200
65536,1024,370,4200
65536,1024,371,4160
65536,1024,372,4200
65536,1024,373,4160
65536,1024,374,4240
65536,1024,375,4120
65536,1024,376,4160
65536,1024,377,4200
65536,1024,378,4200
65536,1024,379,4200
65536,1024,380,4160
65536,1024,381,4160
65536,1024,382,4560
65536,1024,383,4240
65536,1024,384,4160
65536,1024,385,4160
65536,1024,386,4360
65536,1024,387,4320
65536,1024,388,4320
65536,1024,389,4040
65536,1024,390,4000
65536,1024,391,4000
65536,1024,392,3920
65536,1024,393,4120
65536,1024,394,4000
65536,1024,395,4000
65536,1024,396,4080
65536,1024,397,3960
65536,1024,398,3960
65536,1024,399,3960
65536,1024,400,4000
65536,1024,401,3960
65536,1024,402,3920
65536,1024,403,3960
65536,1024,404,3920
65536,1024,405,3920
65536,1024,406,3920
65536,1024,407,3920
65536,1024,408,3920
65536,1024,409,3960
65536,1024,410,4240
65536,1024,411,4160
65536,1024,412,4320
65536,1024,413,4000
65536,1024,414,3960
65536,1024,415,4000
65536,1024,416,4000
65536,1024,417,3960
65536,1024,418,4000
65536,1024,419,4080
65536,1024,420,3920
65536,1024,421,4000
65536,1024,422,3920
65536,1024,423,3920
65536,1024,424,3880
65536,1024,425,3880
65536,1024,426,3880
65536,1024,427,3880
65536,1024,428,3920
65536,1024,429,3920
65536,1024,430,3880
65536,1024,431,3880
65536,1024,432,3840
65536,1024,433,3800
65536,1024,434,3880
65536,1024,435,3840
65536,1024,436,3720
65536,1024,437,3800
65536,1024,438,3720
65536,1024,439,3720
65536,1024,440,3680
65536,1024,441,3680
65536,1024,442,3720
65536,1024,443,3680
65536,1024,444,3680
65536,1024,445,3640
65536,1024,446,3680
65536,1024,447,3640
65536,1024,448,3640
65536,1024,449,3640
65536,1024,450,3640
65536,1024,451,3600
65536,1024,452,3720
65536,1024,453,3680
65536,1024,454,3720
65536,1024,455,3680
65536,1024,456,3640
65536,1024,457,3680
65536,1024,458,3680
65536,1024,459,3680
65536,1024,460,3880
65536,1024,461,3640
65536,1024,462,3840
65536,1024,463,3920
65536,1024,464,3760
65536,1024,465,3760
65536,1024,466,3760
65536,1024,467,3760
65536,1024,468,3760
65536,1024,469,3760
65536,1024,470,3720
65536,1024,471,3720
65536,1024,472,3720
65536,1024,473,3720
65536,1024,474,3720
65536,1024,475,3720
65536,1024,476,3720
65536,1024,477,3720
65536,1024,478,3720
65536,1024,479,3720
65536,1024,480,3760
65536,1024,481,3680
65536,1024,482,3760
65536,1024,483,3680
65536,1024,484,3680
65536,1024,485,3800
65536,1024,486,3720
65536,1024,487,3680
65536,1024,488,3680
65536,1024,489,3720
65536,1024,490,3720
65536,1024,491,3760
65536,1024,492,3720
65536,1024,493,4040
65536,1024,494,3680
65536,1024,495,3560
65536,1024,496,3600
65536,1024,497,3600
65536,1024,498,3600
65536,1024,499,3560
65536,1024,500,3560
65536,1024,501,3880
65536,1024,502,4000
65536,1024,503,3680
65536,1024,504,4160
65536,1024,505,3680
65536,1024,506,3640
65536,1024,507,3680
65536,1024,508,3680
65536,1024,509,3640
65536,1024,510,3640
65536,1024,511,3720
65536,1024,512,3680
65536,1024,513,3760
65536,1024,514,3720
65536,1024,515,3760
65536,1024,516,3760
65536,1024,517,3720
65536,1024,518,3720
65536,1024,519,3720
65536,1024,520,3640
65536,1024,521,3680
65536,1024,522,3720
65536,1024,523,3720
65536,1024,524,3720
65536,1024,525,3720
65536,1024,526,4080
65536,1024,527,3720
65536,1024,528,3680
65536,1024,529,3760
65536,1024,530,3760
65536,1024,531,3720
65536,1024,532,3760
65536,1024,533,3760
65536,1024,534,4040
65536,1024,535,3760
65536,1024,536,3680
65536,1024,537,3760
65536,1024,538,3720
65536,1024,539,3720
65536,1024,540,3760
65536,1024,541,3680
65536,1024,542,3720
65536,1024,543,3760
65536,1024,544,4040
65536,1024,545,3920
65536,1024,546,3960
65536,1024,547,3960
65536,1024,548,3960
65536,1024,549,3920
65536,1024,550,4120
65536,1024,551,3960
65536,1024,552,3920
65536,1024,553,4160
65536,1024,554,3960
65536,1024,555,3960
65536,1024,556,3960
65536,1024,557,4000
65536,1024,558,4080
65536,1024,559,3960
65536,1024,560,4160
65536,1024,561,4080
65536,1024,562,4040
65536,1024,563,4040
65536,1024,564,4280
65536,1024,565,3800
65536,1024,566,3960
65536,1024,567,3880
65536,1024,568,3880
65536,1024,569,3960
65536,1024,570,4040
65536,1024,571,3920
65536,1024,572,4280
65536,1024,573,3920
65536,1024,574,3960
65536,1024,575,3920
65536,1024,576,3920
65536,1024,577,3920
65536,1024,578,3960
65536,1024,579,3960
65536,1024,580,4160
65536,1024,581,3960
65536,1024,582,3960
65536,1024,583,3920
65536,1024,584,4000
65536,1024,585,3920
65536,1024,586,4040
65536,1024,587,3920
65536,1024,588,4000
65536,1024,589,3960
65536,1024,590,3960
65536,1024,591,3920
65536,1024,592,4000
65536,1024,593,4000
65536,1024,594,3920
65536,1024,595,4000
65536,1024,596,3800
65536,1024,597,3760
65536,1024,598,3720
65536,1024,599,3640
65536,1024,600,3840
65536,1024,601,3840
65536,1024,602,3880
65536,1024,603,3840
65536,1024,604,3800
65536,1024,605,3800
65536,1024,606,3840
65536,1024,607,3800
65536,1024,608,3840
65536,1024,609,3800
65536,1024,610,3800
65536,1024,611,3760
65536,1024,612,3800
65536,1024,613,3800
65536,1024,614,3800
65536,1024,615,3800
65536,1024,616,3800
65536,1024,617,3760
65536,1024,618,3760
65536,1024,619,3840
65536,1024,620,3800
65536,1024,621,3800
65536,1024,622,3720
65536,1024,623,4120
65536,1024,624,3600
65536,1024,625,3600
65536,1024,626,3680
65536,1024,627,3960
65536,1024,628,3640
65536,1024,629,3680
65536,1024,630,3760
65536,1024,631,3720
65536,1024,632,3800
65536,1024,633,3840
65536,1024,634,3920
65536,1024,635,3840
65536,1024,636,3880
65536,1024,637,3840
65536,1024,638,3840
65536,1024,639,3880
65536,1024,640,4200
65536,1024,641,3840
65536,1024,642,3880
65536,1024,643,3880
65536,1024,644,3880
65536,1024,645,3880
65536,1024,646,3840
65536,1024,647,3840
65536,1024,648,3880
65536,1024,649,3960
65536,1024,650,4200
65536,1024,651,3680
65536,1024,652,3720
65536,1024,653,3840
65536,1024,654,3920
65536,1024,655,3920
65536,1024,656,3920
65536,1024,657,3920
65536,1024,658,3920
65536,1024,659,3880
65536,1024,660,3920
65536,1024,661,3880
65536,1024,662,4160
65536,1024,663,3920
65536,1024,664,3920
65536,1024,665,3920
65536,1024,666,3840
65536,1024,667,3880
65536,1024,668,3880
65536,1024,669,3880
65536,1024,670,3840
65536,1024,671,3840
65536,1024,672,4000
65536,1024,673,3840
65536,1024,674,3840
65536,1024,675,3720
65536,1024,676,3760
65536,1024,677,3760
65536,1024,678,3760
65536,1024,679,3760
65536,1024,680,3840
65536,1024,681,3760
65536,1024,682,3800
65536,1024,683,3880
65536,1024,684,3920
65536,1024,685,3880
65536,1024,686,3920
65536,1024,687,3920
65536,1024,688,3920
65536,1024,689,3920
65536,1024,690,3920
65536,1024,691,3920
65536,1024,692,3920
65536,1024,693,3880
65536,1024,694,3960
65536,1024,695,3920
65536,1024,696,3880
65536,1024,697,3720
65536,1024,698,3680
65536,1024,699,3760
65536,1024,700,3520
65536,1024,701,3560
65536,1024,702,3560
65536,1024,703,3520
65536,1024,704,3640
65536,1024,705,3720
65536,1024,706,3720
65536,1024,707,3680
65536,1024,708,3720
65536,1024,709,3680
65536,1024,710,3640
65536,1024,711,3840
65536,1024,712,3680
65536,1024,713,3720
65536,1024,714,3680
65536,1024,715,3680
65536,1024,716,3720
65536,1024,717,3720
65536,1024,718,3680
65536,1024,719,3680
65536,1024,720,3720
65536,1024,721,3720
65536,1024,722,3680
65536,1024,723,3640
65536,1024,724,3680
65536,1024,725,3640
65536,1024,726,3600
65536,1024,727,3560
65536,1024,728,3680
65536,1024,729,3680
65536,1024,730,3760
65536,1024,731,3720
65536,1024,732,3720
65536,1024,733,3760
65536,1024,734,3840
65536,1024,735,3880
65536,1024,736,3840
65536,1024,737,3760
65536,1024,738,3800
65536,1024,739,3800
65536,1024,740,3760
65536,1024,741,3720
65536,1024,742,3760
65536,1024,743,3800
65536,1024,744,3800
65536,1024,745,3720
65536,1024,746,4000
65536,1024,747,3760
65536,1024,748,4200
65536,1024,749,3760
65536,1024,750,3760
65536,1024,751,3720
65536,1024,752,3720
65536,1024,753,3720
65536,1024,754,3760
65536,1024,755,3720
65536,1024,756,3800
65536,1024,757,3480
65536,1024,758,3560
65536,1024,759,3520
65536,1024,760,3520
65536,1024,761,3720
65536,1024,762,3720
65536,1024,763,3720
65536,1024,764,3680
65536,1024,765,3640
65536,1024,766,3680
65536,1024,767,3640
65536,1024,768,3760
65536,1024,769,3920
65536,1024,770,3680
65536,1024,771,3640
65536,1024,772,3640
65536,1024,773,3640
65536,1024,774,3680
65536,1024,775,3680
65536,1024,776,3640
65536,1024,777,3640
65536,1024,778,3680
65536,1024,779,3680
65536,1024,780,3640
65536,1024,781,3680
65536,1024,782,4040
65536,1024,783,3720
65536,1024,784,3680
65536,1024,785,3800
65536,1024,786,3640
65536,1024,787,3560
65536,1024,788,3560
65536,1024,789,3560
65536,1024,790,3560
65536,1024,791,3480
65536,1024,792,3600
65536,1024,793,3520
65536,1024,794,3480
65536,1024,795,3520
65536,1024,796,3480
65536,1024,797,3440
65536,1024,798,3480
65536,1024,799,3440
65536,1024,800,3480
65536,1024,801,3480
65536,1024,802,3440
65536,1024,803,3440
65536,1024,804,3440
65536,1024,805,3440
65536,1024,806,3440
65536,1024,807,3440
65536,1024,808,3440
65536,1024,809,3560
65536,1024,810,3560
65536,1024,811,3560
65536,1024,812,3520
65536,1024,813,3600
65536,1024,814,3600
65536,1024,815,3520
65536,1024,816,3560
65536,1024,817,3520
65536,1024,818,3600
65536,1024,819,3600
65536,1024,820,3560
65536,1024,821,3560
65536,1024,822,3600
65536,1024,823,3600
65536,1024,824,3800
65536,1024,825,3560
65536,1024,826,3600
65536,1024,827,3600
65536,1024,828,3600
65536,1024,829,3600
65536,1024,830,3560
65536,1024,831,3520
65536,1024,832,3600
65536,1024,833,3600
65536,1024,834,3600
65536,1024,835,3560
65536,1024,836,3600
65536,1024,837,3520
65536,1024,838,3560
65536,1024,839,3600
65536,1024,840,3680
65536,1024,841,3600
65536,1024,842,3640
65536,1024,843,3840
65536,1024,844,3680
65536,1024,845,3680
65536,1024,846,3800
65536,1024,847,3640
65536,1024,848,3640
65536,1024,849,3680
65536,1024,850,3640
65536,1024,851,3600
65536,1024,852,3600
65536,1024,853,3600
65536,1024,854,3800
65536,1024,855,3760
65536,1024,856,3720
65536,1024,857,3760
65536,1024,858,3720
65536,1024,859,3720
65536,1024,860,3640
65536,1024,861,3560
65536,1024,862,3600
65536,1024,863,3520
65536,1024,864,3640
65536,1024,865,3560
65536,1024,866,3560
65536,1024,867,3560
65536,1024,868,3600
65536,1024,869,3520
65536,1024,870,3920
65536,1024,871,3600
65536,1024,872,3520
65536,1024,873,3560
65536,1024,874,3520
65536,1024,875,3480
65536,1024,876,3520
65536,1024,877,3520
65536,1024,878,3560
65536,1024,879,3520
65536,1024,880,3520
65536,1024,881,3440
65536,1024,882,3520
65536,1024,883,3520
65536,1024,884,3520
65536,1024,885,3440
65536,1024,886,3480
65536,1024,887,3400
65536,1024,888,3480
65536,1024,889,3720
65536,1024,890,3800
65536,1024,891,3680
65536,1024,892,3720
65536,1024,893,3680
65536,1024,894,3880
65536,1024,895,3680
65536,1024,896,3640
65536,1024,897,3640
65536,1024,898,3720
65536,1024,899,3680
65536,1024,900,3720
65536,1024,901,3640
65536,1024,902,3640
65536,1024,903,3640
65536,1024,904,3680
65536,1024,905,3640
65536,1024,906,3680
65536,1024,907,3680
65536,1024,908,3880
