particle_count,workgroup_size,frame,dispatch_ns
131072,512,0,7640
131072,512,1,7000
131072,512,2,6640
131072,512,3,6800
131072,512,4,6920
131072,512,5,6680
131072,512,6,6720
131072,512,7,7000
131072,512,8,6800
131072,512,9,6840
131072,512,10,6720
131072,512,11,6800
131072,512,12,6760
131072,512,13,6640
131072,512,14,6920
131072,512,15,6520
131072,512,16,6880
131072,512,17,6680
131072,512,18,6880
131072,512,19,6600
131072,512,20,6760
131072,512,21,6720
131072,512,22,6320
131072,512,23,6600
131072,512,24,6480
131072,512,25,6080
131072,512,26,6360
131072,512,27,6080
131072,512,28,6240
131072,512,29,6120
131072,512,30,5960
131072,512,31,5920
131072,512,32,5920
131072,512,33,5840
131072,512,34,5600
131072,512,35,5800
131072,512,36,5680
131072,512,37,5440
131072,512,38,5560
131072,512,39,5560
131072,512,40,5400
131072,512,41,5560
131072,512,42,5440
131072,512,43,5480
131072,512,44,5480
131072,512,45,5520
131072,512,46,5520
131072,512,47,5520
131072,512,48,5480
131072,512,49,5600
131072,512,50,5360
131072,512,51,5400
131072,512,52,5400
131072,512,53,5400
131072,512,54,5400
131072,512,55,5320
131072,512,56,5280
131072,512,57,5400
131072,512,58,5320
131072,512,59,5440
131072,512,60,5400
131072,512,61,5280
131072,512,62,5320
131072,512,63,5200
131072,512,64,5320
131072,512,65,5040
131072,512,66,5240
131072,512,67,5160
131072,512,68,5080
131072,512,69,5080
131072,512,70,5000
131072,512,71,5080
131072,512,72,4960
131072,512,73,5160
131072,512,74,4960
131072,512,75,5200
131072,512,76,5000
131072,512,77,5160
131072,512,78,5160
131072,512,79,5160
131072,512,80,5000
131072,512,81,5080
131072,512,82,5040
131072,512,83,5120
131072,512,84,5040
131072,512,85,5040
131072,512,86,5000
131072,512,87,4960
131072,512,88,5000
131072,512,89,4920
131072,512,90,5160
131072,512,91,5000
131072,512,92,5120
131072,512,93,5000
131072,512,94,4920
131072,512,95,5040
131072,512,96,5200
131072,512,97,5000
131072,512,98,4920
131072,512,99,4920
131072,512,100,4800
131072,512,101,4800
131072,512,102,4760
131072,512,103,4800
131072,512,104,4720
131072,512,105,4840
131072,512,106,4880
131072,512,107,4920
131072,512,108,4680
131072,512,109,4720
131072,512,110,4760
131072,512,111,4920
131072,512,112,4600
131072,512,113,4800
131072,512,114,4760
131072,512,115,4760
131072,512,116,4680
131072,512,117,4760
131072,512,118,4680
131072,512,119,4680
131072,512,120,4760
131072,512,121,4760
131072,512,122,4720
131072,512,123,4760
131072,512,124,4760
131072,512,125,4720
131072,512,126,4760
131072,512,127,4760
131072,512,128,4760
131072,512,129,4720
131072,512,130,4560
131072,512,131,4680
131072,512,132,4760
131072,512,133,4760
131072,512,134,4640
131072,512,135,4640
131072,512,136,4600
131072,512,137,4600
131072,512,138,4520
131072,512,139,4760
131072,512,140,4600
131072,512,141,4720
131072,512,142,4640
131072,512,143,4800
131072,512,144,4880
131072,512,145,4840
131072,512,146,4720
131072,512,147,4760
131072,512,148,4600
131072,512,149,4680
131072,512,150,4640
131072,512,151,4760
131072,512,152,4640
131072,512,153,4800
131072,512,154,4640
131072,512,155,4760
131072,512,156,4680
131072,512,157,4720
131072,512,158,4600
131072,512,159,4720
131072,512,160,4680
131072,512,161,4720
131072,512,162,4640
131072,512,163,4680
131072,512,164,4480
131072,512,165,4520
131072,512,166,4640
131072,512,167,4560
131072,512,168,4560
131072,512,169,4720
131072,512,170,4640
131072,512,171,4680
131072,512,172,4520
131072,512,173,4680
131072,512,174,4600
131072,512,175,4680
131072,512,176,4800
131072,512,177,4600
131072,512,178,4560
131072,512,179,4560
131072,512,180,4680
131072,512,181,4640
131072,512,182,4520
131072,512,183,4560
131072,512,184,4520
131072,512,185,4600
131072,512,186,4600
131072,512,187,4640
131072,512,188,4600
131072,512,189,4560
131072,512,190,4680
131072,512,191,4640
131072,512,192,4600
131072,512,193,4640
131072,512,194,4560
131072,512,195,4560
131072,512,196,4640
131072,512,197,4720
131072,512,198,4640
131072,512,199,4560
131072,512,200,4560
131072,512,201,4520
131072,512,202,4600
131072,512,203,4640
131072,512,204,4600
131072,512,205,4600
131072,512,206,4600
131072,512,207,4800
131072,512,208,4640
131072,512,209,4560
131072,512,210,4600
131072,512,211,4640
131072,512,212,4520
131072,512,213,4520
131072,512,214,4520
131072,512,215,4520
131072,512,216,4520
131072,512,217,4520
131072,512,218,4560
131072,512,219,4480
131072,512,220,4400
131072,512,221,4560
131072,512,222,4560
131072,512,223,4640
131072,512,224,4520
131072,512,225,4640
131072,512,226,4520
131072,512,227,4760
131072,512,228,4480
131072,512,229,4600
131072,512,230,4480
131072,512,231,4600
131072,512,232,4680
131072,512,233,4520
131072,512,234,4480
131072,512,235,4600
131072,512,236,4520
131072,512,237,4520
131072,512,238,4400
131072,512,239,4600
131072,512,240,4520
131072,512,241,4640
131072,512,242,4600
131072,512,243,4680
131072,512,244,4520
131072,512,245,4680
131072,512,246,4560
131072,512,247,4680
131072,512,248,4480
131072,512,249,4680
131072,512,250,4640
131072,512,251,4600
131072,512,252,4560
131072,512,253,4480
131072,512,254,4560
131072,512,255,4520
131072,512,256,4360
131072,512,257,4640
131072,512,258,4560
131072,512,259,4480
131072,512,260,4520
131072,512,261,4560
131072,512,262,4520
131072,512,263,4520
131072,512,264,4640
131072,512,265,4560
131072,512,266,4480
131072,512,267,4560
131072,512,268,4440
131072,512,269,4520
131072,512,270,4480
131072,512,271,4520
131072,512,272,4480
131072,512,273,4520
131072,512,274,4520
131072,512,275,4560
131072,512,276,4480
131072,512,277,4480
131072,512,278,4480
131072,512,279,4640
131072,512,280,4600
131072,512,281,4560
131072,512,282,4520
131072,512,283,4600
131072,512,284,4680
131072,512,285,4720
131072,512,286,4400
131072,512,287,4720
131072,512,288,4440
131072,512,289,4520
131072,512,290,4400
131072,512,291,4680
131072,512,292,4560
131072,512,293,4560
131072,512,294,4560
131072,512,295,4560
131072,512,296,4600
131072,512,297,4560
131072,512,298,4600
131072,512,299,4640
131072,512,300,4480
131072,512,301,4600
131072,512,302,4480
131072,512,303,4640
131072,512,304,4720
131072,512,305,4680
131072,512,306,4560
131072,512,307,4560
131072,512,308,4640
131072,512,309,4600
131072,512,310,4720
131072,512,311,4560
131072,512,312,4600
131072,512,313,4640
131072,512,314,4640
131072,512,315,4800
131072,512,316,4600
131072,512,317,4720
131072,512,318,4560
131072,512,319,4640
131072,512,320,4680
131072,512,321,4680
131072,512,322,4640
131072,512,323,4640
131072,512,324,4640
131072,512,325,4640
131072,512,326,4600
131072,512,327,4640
131072,512,328,4480
131072,512,329,4720
131072,512,330,4680
131072,512,331,4680
131072,512,332,4680
131072,512,333,4720
131072,512,334,4640
131072,512,335,4640
131072,512,336,4760
131072,512,337,4720
131072,512,338,4560
131072,512,339,4720
131072,512,340,4600
131072,512,341,4640
131072,512,342,4680
131072,512,343,4840
131072,512,344,4760
131072,512,345,4680
131072,512,346,4680
131072,512,347,4680
131072,512,348,4640
131072,512,349,4560
131072,512,350,4640
131072,512,351,4760
131072,512,352,4680
131072,512,353,4960
131072,512,354,4680
131072,512,355,4800
131072,512,356,4680
131072,512,357,4760
131072,512,358,4720
131072,512,359,4680
131072,512,360,4680
131072,512,361,4640
131072,512,362,4800
131072,512,363,4720
131072,512,364,4840
131072,512,365,4720
131072,512,366,4720
131072,512,367,4640
131072,512,368,4640
131072,512,369,4680
131072,512,370,4680
131072,512,371,4680
131072,512,372,4640
131072,512,373,4720
131072,512,374,4720
131072,512,375,4800
131072,512,376,4640
131072,512,377,4800
131072,512,378,4720
131072,512,379,4800
131072,512,380,4680
131072,512,381,4720
131072,512,382,4680
131072,512,383,4760
131072,512,384,4640
131072,512,385,4760
131072,512,386,4760
131072,512,387,4640
131072,512,388,4640
131072,512,389,4680
131072,512,390,4560
131072,512,391,4800
131072,512,392,4640
131072,512,393,4720
131072,512,394,4680
131072,512,395,4680
131072,512,396,4600
131072,512,397,4640
131072,512,398,4640
131072,512,399,4800
131072,512,400,4760
131072,512,401,4800
131072,512,402,4760
131072,512,403,4760
131072,512,404,4680
131072,512,405,4680
131072,512,406,4680
131072,512,407,4680
131072,512,408,4640
131072,512,409,4720
131072,512,410,4640
