particle_count,workgroup_size,frame,dispatch_ns
65536,64,0,5280
65536,64,1,4800
65536,64,2,4040
65536,64,3,4000
65536,64,4,4000
65536,64,5,4000
65536,64,6,4080
65536,64,7,4000
65536,64,8,4240
65536,64,9,4080
65536,64,10,4040
65536,64,11,4080
65536,64,12,4800
65536,64,13,4120
65536,64,14,4000
65536,64,15,3960
65536,64,16,4000
65536,64,17,4000
65536,64,18,4360
65536,64,19,4080
65536,64,20,4000
65536,64,21,4000
65536,64,22,4200
65536,64,23,4200
65536,64,24,4000
65536,64,25,3960
65536,64,26,4000
65536,64,27,4000
65536,64,28,4040
65536,64,29,4000
65536,64,30,3960
65536,64,31,4080
65536,64,32,4160
65536,64,33,4000
65536,64,34,4040
65536,64,35,4000
65536,64,36,4040
65536,64,37,4000
65536,64,38,3960
65536,64,39,4040
65536,64,40,4000
65536,64,41,4000
65536,64,42,4040
65536,64,43,4000
65536,64,44,4280
65536,64,45,4000
65536,64,46,4040
65536,64,47,4000
65536,64,48,3960
65536,64,49,4000
65536,64,50,4160
65536,64,51,4040
65536,64,52,3680
65536,64,53,4040
65536,64,54,3680
65536,64,55,3760
65536,64,56,3680
65536,64,57,3680
65536,64,58,3680
65536,64,59,4000
65536,64,60,3800
65536,64,61,3680
65536,64,62,3640
65536,64,63,3680
65536,64,64,3640
65536,64,65,3560
65536,64,66,3840
65536,64,67,4240
65536,64,68,3840
65536,64,69,3720
65536,64,70,3640
65536,64,71,3640
65536,64,72,3640
65536,64,73,3640
65536,64,74,3680
65536,64,75,3640
65536,64,76,3720
65536,64,77,3640
65536,64,78,3720
65536,64,79,3880
65536,64,80,3720
65536,64,81,3640
65536,64,82,3640
65536,64,83,3600
65536,64,84,3720
65536,64,85,3680
65536,64,86,3640
65536,64,87,3640
65536,64,88,3680
65536,64,89,3600
65536,64,90,3920
65536,64,91,3760
65536,64,92,3560
65536,64,93,3520
65536,64,94,3520
65536,64,95,3560
65536,64,96,3600
65536,64,97,3720
65536,64,98,3680
65536,64,99,3720
65536,64,100,3600
65536,64,101,3640
65536,64,102,3640
65536,64,103,3600
65536,64,104,3640
65536,64,105,3600
65536,64,106,3600
65536,64,107,3600
65536,64,108,3640
65536,64,109,3640
65536,64,110,3880
65536,64,111,3920
65536,64,112,3400
65536,64,113,3400
65536,64,114,3440
65536,64,115,3600
65536,64,116,3720
65536,64,117,3560
65536,64,118,3440
65536,64,119,3440
65536,64,120,3440
65536,64,121,3520
65536,64,122,3440
65536,64,123,3560
65536,64,124,3440
65536,64,125,3440
65536,64,126,3480
65536,64,127,3440
65536,64,128,3480
65536,64,129,3440
65536,64,130,3440
65536,64,131,3480
65536,64,132,3480
65536,64,133,3680
65536,64,134,3680
65536,64,135,3320
65536,64,136,3400
65536,64,137,3280
65536,64,138,3360
65536,64,139,3320
65536,64,140,3320
65536,64,141,3320
65536,64,142,3400
65536,64,143,3400
