particle_count,workgroup_size,frame,dispatch_ns
65536,128,0,5640
65536,128,1,4840
65536,128,2,4040
65536,128,3,4320
65536,128,4,4400
65536,128,5,4600
65536,128,6,4120
65536,128,7,4000
65536,128,8,4080
65536,128,9,4000
65536,128,10,4040
65536,128,11,4120
65536,128,12,4040
65536,128,13,4040
65536,128,14,4040
65536,128,15,4000
65536,128,16,4000
65536,128,17,4320
65536,128,18,4000
65536,128,19,4200
65536,128,20,4240
65536,128,21,4240
65536,128,22,4240
65536,128,23,4240
65536,128,24,4000
65536,128,25,4040
65536,128,26,4000
65536,128,27,4000
65536,128,28,4080
65536,128,29,4040
65536,128,30,4040
65536,128,31,4040
65536,128,32,4040
65536,128,33,4000
65536,128,34,4040
65536,128,35,4000
65536,128,36,4040
65536,128,37,4040
65536,128,38,4040
65536,128,39,4000
65536,128,40,4200
65536,128,41,4120
65536,128,42,4080
65536,128,43,4000
65536,128,44,4040
65536,128,45,4080
65536,128,46,4040
65536,128,47,4000
65536,128,48,4080
65536,128,49,4320
65536,128,50,4000
65536,128,51,4320
65536,128,52,4040
65536,128,53,4000
65536,128,54,4040
65536,128,55,4040
65536,128,56,4040
65536,128,57,4080
65536,128,58,4040
65536,128,59,4560
65536,128,60,4680
65536,128,61,4080
65536,128,62,4080
65536,128,63,4000
65536,128,64,4040
65536,128,65,4000
65536,128,66,4040
65536,128,67,4040
65536,128,68,4080
65536,128,69,4360
65536,128,70,4080
65536,128,71,4000
65536,128,72,4000
65536,128,73,4040
65536,128,74,4000
65536,128,75,3960
65536,128,76,4040
65536,128,77,4040
65536,128,78,4320
65536,128,79,4200
65536,128,80,3960
65536,128,81,4000
65536,128,82,4040
65536,128,83,4000
65536,128,84,4040
65536,128,85,4040
65536,128,86,4000
65536,128,87,3960
65536,128,88,4000
65536,128,89,3960
65536,128,90,4040
65536,128,91,4000
65536,128,92,4000
65536,128,93,4000
65536,128,94,4280
65536,128,95,3960
65536,128,96,4200
65536,128,97,4040
65536,128,98,4040
65536,128,99,3880
65536,128,100,3960
65536,128,101,3960
65536,128,102,3920
65536,128,103,3920
65536,128,104,4160
65536,128,105,3960
65536,128,106,3960
65536,128,107,3960
65536,128,108,3920
65536,128,109,3960
65536,128,110,3960
65536,128,111,4720
65536,128,112,4120
65536,128,113,3920
65536,128,114,3920
65536,128,115,3920
65536,128,116,3920
65536,128,117,3920
65536,128,118,4040
65536,128,119,3880
65536,128,120,3880
65536,128,121,3840
65536,128,122,3840
65536,128,123,3840
65536,128,124,3920
65536,128,125,3840
65536,128,126,3880
65536,128,127,3920
65536,128,128,3880
65536,128,129,3800
65536,128,130,3960
65536,128,131,3880
65536,128,132,3920
65536,128,133,3960
